username,author id,created,text,retwc,hashtag,followers,friends,polarity,subjectivity
shamarko thomas,138731187,5/10/2017 11:56,"Be grateful and be positive, because life is too short to always be worried. Let go of the stress and realize you're blessed",75,None,40401,688,0.113636364,0.422727273
NCIS,68795677,5/10/2017 11:15,The stress of the wedding takes its toll on Delilah. Grab your tissues and watch last night's emotional #NCIS:... https://t.co/EZj1k0Vy2U,50,NCIS,1040544,76,0,0.358333333
Daily Mail Online,15438913,5/10/2017 9:41,Why some kids suffer extreme stress: Scientists discover 'depression gene' that takes effect in childhood https://t.co/vafXLpzqjc,49,None,1961919,2403,-0.125,1
Carl Bildt,18549724,5/10/2017 11:56,Constitutional order going through serious stress test after Trump firing of FBI Director in midst of Russia probes. https://t.co/elVUjHLgjQ,62,None,597934,2354,-0.333333333,0.666666667
سلطان سعود القاسمي,46744791,5/10/2017 6:29,"I was just thinking if one wants to live a healthy life how the entire system is rigged against them - food wise, socialising, stress &amp;c.",49,None,503713,4891,0.307272727,0.525
CMO Maharashtra,2597666894,5/10/2017 7:54,While moving ahead we must stress more on quality improvement which will in turn lead India to grow as a power centre of adv technologies:CM,50,None,340082,50,0.5,0.5
World Economic Forum,5120691,5/10/2017 7:53,10 tips to manage stress https://t.co/UyLrPUZnfP @talentsmarteq https://t.co/cJCfCIPgiz,45,None,3078856,340,0,0
GuardianTeach,221702605,5/10/2017 7:35,Six tactics to help your students deal with stress https://t.co/yeWdMIOGxI,23,None,142570,6695,0,0
Climate Central,15463610,5/9/2017 22:25,"""I want to stress those numbers are probably underestimates"" is not a phrase you want to hear about Greenland melt... https://t.co/RnMe2tMfNO",33,None,65732,6190,0,0
Ruby Wax,20525731,5/10/2017 10:28,mental stress/ illness is physical illnesses causing obesity diabetes cancers heart disease-why are we so stupid? #MentalHealthAwarnessWeek,35,MentalHealthAwarnessWeek,122704,511,-0.3,0.447619048
Harvard Biz Review,14800270,5/18/2017 12:08,"Stress is caused not by other people or external events, but by your reactions to them.
https://t.co/Hc9r7fuu8C",272,None,4491412,195,-0.0625,0.2375
AcneSkinSite,143014330,5/18/2017 1:45,"Breakouts on your chin = hormonal stress. Make sure to drink plenty of water, get good sleep, and find time each day to unwind and relax.",844,None,834800,6,0.6,0.744444444
What The F*** Facts,352145373,5/18/2017 16:45,"The average student experiences a 70% decrease in stress, anxiety and depression during the month of June.",378,None,5855971,523,-0.15,0.4
What The F*** Facts,352145373,5/19/2017 1:53,"Music helps reduce anxiety, as well as helps the mind and body cope with stress.",353,None,5855971,523,0,0
Khalid,1852644804,5/18/2017 20:50,I'm adding a lot of extra dates on the tour but I'm not adding too many dates bc if I do I'm gonna stress myself out haha,327,None,353598,1175,0.233333333,0.3
AcneSkinSite,143014330,5/18/2017 23:45,"Less Soda
Less Dairy 
Less Sugar 
Less Stress 
Less Picking 
Less Touching 
                               Fewer BREAKOUTS!",379,None,834800,6,-0.053571429,0.128571429
Fitness & Nutrition,479809444,5/18/2017 18:10,Stress tip https://t.co/SmAKsJNvCp,299,None,2860281,86,0,0
What The F*** Facts,352145373,5/18/2017 2:40,Stress actually makes you fat.,449,None,5855971,523,0,0.1
lauren ✄,380436513,5/19/2017 1:49,reading tweets about exam stress instantly takes me back to the dark university days,252,None,2595428,568,-0.05,0.355555556
Rachel Ballinger,468957900,5/18/2017 21:13,"Feeling stressed? SQUISH IT OUT! Watch my DIY stress ball video... Guys, they were awesome to make https://t.co/OpYmqa1Ka9",107,None,424200,4785,1,1
Murray Newlands,21360280,5/19/2017 3:00,"If you can't handle stress then you won't manage success. 

#ThursdayThoughts
#Motivation https://t.co/nh1wm3ovdq",78,ThursdayThoughts,1615955,1335685,0.3,0
TV Guide,11350892,5/18/2017 20:01,#The100 finale will stress you out -- according to @LinzzMorgan https://t.co/hGb1yW4H2S https://t.co/IA5BMlDf41,140,The100,1137922,3820,0,0
Gautam Gambhir,99448420,5/19/2017 8:56,"I can assure you that after the stress &amp; tension I underwent during the SRH game, I feel like a worn out 70-year old
https://t.co/dekJ8Ly9Rx",147,None,3621958,90,-0.15,0.3
Gautam Gambhir,99448420,5/19/2017 9:13,"Karnataka gave us Mysore dosa besides a lot others.They can proudly add Chinnaswamy's drainage facility to the list.
https://t.co/dekJ8Ly9Rx",176,None,3621958,90,0.8,1
Gary H Goodridge,287453721,5/18/2017 1:07,Life is too short to stress over people who don't even deserve to be an issue in your life.,63,None,83253,55135,0,0.3
Climate Central,15463610,5/17/2017 23:03,"""I want to stress those numbers are probably underestimates"" is not a phrase you want to hear about Greenland melt... https://t.co/xNHON1llEm",39,None,65754,6190,0,0
Lana Parrilla,129400817,5/17/2017 16:30,Found my favorite @GenexaHealth sleep and stress products at @cvspharmacy today! #herestoyourhealth... https://t.co/cr3jcZrVWU,368,herestoyourhealth,754310,721,0.625,1
Martin Lewis,252569527,5/12/2017 17:38,"To Drs, nurses, ambulance teams, admins and all in NHS who've had misery, stress, added workloads due to the hack. THANK YOU (RT if u agree)",6999,None,442806,500,-0.125,0.375
9GAG,16548023,5/10/2017 12:00,Stress is caused by giving a f*ck...,7402,None,9515104,10,0,0
loren gray,1268086088,5/17/2017 17:08,DONT STRESS you're going to do great :)) it's tough but U CAN DOOO IIITTT https://t.co/4YSXf3e4oQ,174,None,504278,2721,0.303703704,0.861111111
Herbalife,11071292,5/17/2017 23:43,"Life in your 30s can be hectic, which can impact your eating habits. Combat stress eating with these tips #NWHW https://t.co/lTtuDQBw5G",39,NWHW,299045,527,0,0
Senator Tim Kaine,172858784,5/17/2017 14:00,"In this stress test of our American democracy, I predict the institutions will prove stronger than any individual. https://t.co/6bPdsqbcMS",461,None,545832,746,0,0.2
Wall Street Journal,3108351,5/17/2017 18:50,"Whimsical interior design, an antidote to stress, is taking off in 2017
https://t.co/OtjwHmgwTo",46,None,13972707,1069,-0.5,0.5
WebMD,25928253,5/17/2017 17:00,Chronic worry and emotional stress can trigger a number of health problems. Here's how to gain control:... https://t.co/Zw8olhuvwb,83,None,2042735,391,0,0.65
ANDREW W.K.,42744294,5/17/2017 15:01,PARTY TIP: Melt some cheese and you'll melt your stress.,213,None,332477,78159,0,0
The Onion,14075928,5/10/2017 19:22,Constitution Rapidly Ages Another 100 Years From Stress Of Repeated Crises https://t.co/XBZzouCBax https://t.co/UbUZHlNgXT,1137,None,9907514,17,0,0
The Economist,5988062,5/13/2017 4:09,"33 countries face extremely high water stress by 2040, according to the World Resources Institute https://t.co/fu8SvfkWzf",983,None,20668326,159,0.16,0.54
UberFacts,95023423,5/13/2017 18:17,Some people can wake up at the right time just by anticipating it--their bodies start producing stress hormones one hour before waking.,633,None,13482547,1,0.285714286,0.535714286
David Sirota,14855994,5/14/2017 19:47,The richest country in human history is making deliberate choices to keep its population under this form of stress https://t.co/9cVeeqxakH,682,None,80423,1921,0,0.1
Sport England,168436555,5/10/2017 11:16,Boosted brain power. Reduced stress. Improved sleep. Being active is key to good #mentalhealth. RT... https://t.co/jDtyERJy1X,359,mentalhealth,92493,1898,0.188888889,0.733333333
Keza MacDonald,65356121,5/10/2017 11:39,I wrote about how games helped me through my first few months of motherhood for the Guardian. Includes cute pics.  https://t.co/VYqaEvtRUv,275,None,32394,916,0.183333333,0.477777778
Heads Together,7.21E+17,5/10/2017 9:00,Have your children ever felt stress during exams? Here's some tips from @Place2Be on how you can help out: https://t.co/qL17pETYRh #MHAW17,45,MHAW17,45157,515,0,0
Doreen Virtue,74924273,5/10/2017 9:00,Stress is from believing that you must do everything alone. Peace is from knowing that God is with you every step of the way.,91,None,147248,0,0,0
shamarko thomas,138731187,5/10/2017 11:56,"Be grateful and be positive, because life is too short to always be worried. Let go of the stress and realize you're blessed",75,None,40404,688,0.113636364,0.422727273
Daily Mail Online,15438913,5/10/2017 9:41,Why some kids suffer extreme stress: Scientists discover 'depression gene' that takes effect in childhood https://t.co/vafXLpzqjc,49,None,1962204,2403,-0.125,1
Carl Bildt,18549724,5/10/2017 11:56,Constitutional order going through serious stress test after Trump firing of FBI Director in midst of Russia probes. https://t.co/elVUjHLgjQ,62,None,598085,2356,-0.333333333,0.666666667
CMO Maharashtra,2597666894,5/10/2017 7:54,While moving ahead we must stress more on quality improvement which will in turn lead India to grow as a power centre of adv technologies:CM,50,None,340195,50,0.5,0.5
World Economic Forum,5120691,5/10/2017 7:53,10 tips to manage stress https://t.co/UyLrPUZnfP @talentsmarteq https://t.co/cJCfCIPgiz,45,None,3079131,340,0,0
Ruby Wax,20525731,5/10/2017 10:28,mental stress/ illness is physical illnesses causing obesity diabetes cancers heart disease-why are we so stupid? #MentalHealthAwarnessWeek,35,MentalHealthAwarnessWeek,122710,511,-0.3,0.447619048
The Guardian,87818409,5/10/2017 8:44,How to play video games after having a baby https://t.co/PQix46MiHL,21,None,6489359,1112,0,0
Grayson Dolan,2156278138,5/19/2017 23:33,Everyone reading this have a great day. If something doesn't go your way don't stress out. Life is long. Nothing is as bad as it seems now,9020,None,2713529,17042,0.016666667,0.605555556
Retro Spectro,126336445,5/20/2017 14:38,Bless me don't stress me,1042,None,385771,398,0,0
AFP news agency,380648579,5/19/2017 18:10,A Japanese company is encouraging people to bring their cats to the office to help them cope with stress and fatigue https://t.co/EnA4RSNsyI,797,None,1101053,549,0,0
BBC News (World),742143,5/20/2017 12:31,Cats in the office: Stress relief or a furry nuisance? https://t.co/EjAC0rpayr,214,None,19693382,83,0,0
The Economist,5988062,5/20/2017 5:37,"33 countries face extremely high water stress by 2040, according to the World Resources Institute https://t.co/ssPN8DHs5p",540,None,20687709,159,0.16,0.54
What The F*** Facts,352145373,5/20/2017 6:04,"Being hungry causes serotonin levels to drop, causing a whirlwind of uncontrollable emotions such as anxiety, stress, anger and sadness.",430,None,5856551,523,-0.35,0.35
AcneSkinSite,143014330,5/20/2017 23:45,"Skin Tips
Sleep
Exercise
Cleanse
Exfoliate
Green Tea
Moisturize
Drink Water
Avoid Toxins
Reduce Stress
Use Sunscreen
Feed Your Face",364,None,834782,6,-0.2,0.3
What The F*** Facts,352145373,5/21/2017 5:03,"Crying is good for your health - Flushing unhealthy bacteria out of your body, strengthening the immune system and relieving stress.",224,None,5856551,523,0.033333333,0.633333333
What The F*** Facts,352145373,5/19/2017 19:43,"People who complain frequently through social media are more likely to suffer from stress, anxiety and some form of depression.",411,None,5856551,523,0.158333333,0.466666667
VANITY FAIR,15279429,5/20/2017 2:02,You are not alone if you're suffering from PTSD--President Trump Stress Disorder https://t.co/iwjMez7IN3,186,None,4561676,1151,0,0
What The F*** Facts,352145373,5/20/2017 13:53,"Chewing gum has been proven to increase a person's focus and improve their mood, while decreasing anxiety and stress.",221,None,5856551,523,0,0
Climate Central,15463610,5/20/2017 13:57,"""I want to stress those numbers are probably underestimates"" is not a phrase you want to hear about Greenland melt https://t.co/Ln2XMWD0KV",164,None,65812,6190,0,0
Scientific American,14647570,5/21/2017 0:00,"Being kind to yourself can bolster resilience, buffer against stress and improve relationships.  https://t.co/yhTRl84L0c",134,None,2717274,3876,0.6,0.9
Dr. Bilal Philips,304808873,5/20/2017 5:00,"Having complete #trust in Allah is such a stress reliever. Because when you don't get what you want, you just know... https://t.co/5IZ2Z2ejit",160,trust,393580,8,0.05,0.45
nature,487833518,5/19/2017 17:45,"Taking time off from work is crucial for avoiding stress and depression, and the potential consequences of burn-out... https://t.co/SicuqN6qBO",110,None,836240,97,0,1
Tay Jardine,17693277,5/19/2017 13:54,Why is it that seeing all these anti stress fidget toys make me stressed out?????,108,None,164667,332,0,0
Gautam Gambhir,99448420,5/19/2017 8:56,"I can assure you that after the stress &amp; tension I underwent during the SRH game, I feel like a worn out 70-year old
https://t.co/dekJ8Ly9Rx",171,None,3635355,90,-0.15,0.3
MarketWatch,624413,5/19/2017 12:26,"88% of people feel withdrawal symptoms without their phones, including frustration, stress and sadness, study finds... https://t.co/z96CvDIjY5",51,None,3389605,180,0,0
NHS Choices,10215212,5/19/2017 9:25,What are the five steps to mental wellbeing? Find out here: https://t.co/AuAmUskuzk #FridayFeeling https://t.co/8ZS1q1REPq,107,FridayFeeling,206811,5751,-0.1,0.2
Amer. Diabetes Assn.,23794763,5/19/2017 17:58,"Depression is a common #diabetes complication--could stress be the reason?
 https://t.co/qsir3HLTdS",15,diabetes,122318,1377,-0.3,0.5
New Scientist,19658826,5/19/2017 10:28,Young people have voted that Instagram is bad for mental health. Here's why being perfect online takes a mental tol... https://t.co/HhMbiQOUUZ,77,None,2829609,74,0.04,0.493333333
Business Insider,20562637,5/19/2017 15:04,Air traffic controllers are masters of handling stress -- here's how they do it https://t.co/4rx8hOFalS https://t.co/MdeqAbXgWL,29,None,1960528,179,0,0
The Kitchenista,164536190,5/19/2017 11:46,(Without victim blaming) it's so important to stress not leaving your child in the car. For any reason.,42,None,46875,1439,0.1625,0.525
Godolphin,277900216,5/19/2017 14:17,"Aftercare advocates stress owner responsibility, humane treatment at first IFAR conference https://t.co/g6zCnnqP6l https://t.co/OpIGcvco3W",18,None,49706,124,0.25,0.333333333
Psychology Today,27726303,5/19/2017 13:01,Experiencing trauma and being traumatized are not the same thing. https://t.co/VbWdY52Gok,52,None,497335,975,0,0.125
Due,3120396510,5/19/2017 15:21,Entrepreneurs: Overcome Stress with these 8 Daily Life Hacks https://t.co/anoqgghUjC @MMarquit https://t.co/R2TqAJtukU,20,None,91577,89709,0,0
Real Marsha Wright,61608747,5/19/2017 17:15,"Live more, complain less. More smiles, less stress. Less hate, more blessed. - David Roads #quote",27,quote,556706,421179,0.042045455,0.3875
Mo Ibrahim Fdn,271505240,5/19/2017 15:18,"By 2020, between 75-250m #Africans are projected to be exposed to increased #water stress due to #climatechange... https://t.co/lpmRxFeM42",28,Africans,67577,1317,-0.125,0.375
Gautam Gambhir,99448420,5/19/2017 9:10,"One part of me said you cannot fight nature. The other half shouted, ""Why KKR?""

https://t.co/dekJ8Ly9Rx",160,None,3635355,90,-0.145833333,0.270833333
Ericsson,19017255,5/19/2017 8:51,.@JasmetSeth says: Just 1 second delay in loading YouTube is enough to cause stress among millennials... https://t.co/7Edk2L9cEq,48,None,207276,217,0,0.25
What The F*** Facts,352145373,5/19/2017 1:53,"Music helps reduce anxiety, as well as helps the mind and body cope with stress.",376,None,5856551,523,0,0
The Economist,5988062,5/13/2017 4:09,"33 countries face extremely high water stress by 2040, according to the World Resources Institute https://t.co/fu8SvfkWzf",983,None,20687709,159,0.16,0.54
UberFacts,95023423,5/13/2017 18:17,Some people can wake up at the right time just by anticipating it--their bodies start producing stress hormones one hour before waking.,651,None,13481886,1,0.285714286,0.535714286
David Sirota,14855994,5/14/2017 19:47,The richest country in human history is making deliberate choices to keep its population under this form of stress https://t.co/9cVeeqxakH,682,None,80473,1919,0,0.1
Soulja Boy (Draco),16827333,5/12/2017 18:56,"Don't cry over the past, it's gone. Don't stress about the future, it hasn't arrived. Live in the present and make it count.",639,None,5207231,324,-0.028409091,0.21875
AcneSkinSite,143014330,5/18/2017 1:45,"Breakouts on your chin = hormonal stress. Make sure to drink plenty of water, get good sleep, and find time each day to unwind and relax.",859,None,834782,6,0.6,0.744444444
Carter Reynolds,363961928,5/12/2017 18:43,"Surround yourself with those who bring out the best in you, not the stress in you",982,None,2909134,5098,1,0.3
AcneSkinSite,143014330,5/18/2017 23:45,"Less Soda
Less Dairy 
Less Sugar 
Less Stress 
Less Picking 
Less Touching 
                               Fewer BREAKOUTS!",406,None,834782,6,-0.053571429,0.128571429
Murray Newlands,21360280,5/19/2017 3:00,"If you can't handle stress then you won't manage success. 

#ThursdayThoughts
#Motivation https://t.co/nh1wm3ovdq",100,ThursdayThoughts,1617508,1339911,0.3,0
💔,167484753,5/15/2017 18:53,woke up stress free and blessed.,1395,None,430501,56,0.4,0.8
Harvard Biz Review,14800270,5/18/2017 12:08,"Stress is caused not by other people or external events, but by your reactions to them.
https://t.co/Hc9r7fuu8C",285,None,4499423,195,-0.0625,0.2375
The Onion,14075928,5/14/2017 20:05,Constitution Rapidly Ages Another 100 Years From Stress Of Repeated Crises https://t.co/KAUNONhPxF https://t.co/wrLdsKZe5L,423,None,9908229,17,0,0
lauren ✄,380436513,5/19/2017 1:49,reading tweets about exam stress instantly takes me back to the dark university days,288,None,2604814,568,-0.05,0.355555556
Khalid,1852644804,5/18/2017 20:50,I'm adding a lot of extra dates on the tour but I'm not adding too many dates bc if I do I'm gonna stress myself out haha,336,None,357778,1177,0.233333333,0.3
Martin Lewis,252569527,5/12/2017 17:38,"To Drs, nurses, ambulance teams, admins and all in NHS who've had misery, stress, added workloads due to the hack. THANK YOU (RT if u agree)",7016,None,442842,500,-0.125,0.375
Iyanla Vanzant,27368199,5/12/2017 16:00,"One of the greatest stress inducers in our lives is tomorrow, for it is the unknown.",188,None,1441033,667,0.45,0.8
Wall Street Journal,3108351,5/12/2017 2:45,"China's $1.7 trillion government-bond market is exhibiting a new sign of stress
https://t.co/zRU9i3MDPO",60,None,13981187,1069,0.136363636,0.454545455
New Scientist,19658826,5/12/2017 13:05,"""No one gets smarter under stress. The question is who gets dumb faster"" - Learn the strategies to survive disaster... https://t.co/GpFzRBYrQb",95,None,2829609,74,-0.375,0.5
TIME,14293310,5/12/2017 3:10,Do fidget spinners actually help with ADHD? Here's what the experts say https://t.co/dZ8gmN5oR9,70,None,13968458,846,0,0.1
NSPCC,38292671,5/12/2017 6:36,Exam stress is overwhelming thousands of children https://t.co/oLxOsxbyv1 https://t.co/86wEIK43a6,58,None,202922,3761,0.5,1
BBC News (UK),612473,5/12/2017 0:34,School exam stress sparks rise in child counselling https://t.co/eF7wNBYRxX,72,None,8241745,100,0,0
Climate Central,15463610,5/12/2017 10:10,"""I want to stress those numbers are probably underestimates"" is not a phrase you want to hear about Greenland melt... https://t.co/ZArz2G1YnX",45,None,65812,6190,0,0
Spain,18241502,5/12/2017 6:08,"Green meadows, fresh air, quiet atmosphere... Take a break in #Potes and forget about stress and the #city!... https://t.co/U9tbLfZv98",49,Potes,266077,24788,0.033333333,0.377777778
Randall Arsenault,575451034,5/12/2017 15:19,"When stopped at an intersection and your light turns green, look both ways before proceeding. Trust me, I can't stress this enough.",41,None,23789,17892,0.066666667,0.5
Oxford University,48289662,5/12/2017 13:01,Tetris used to prevent post-traumatic stress symptoms https://t.co/0D2OenOLSJ #MentalHealthAwarenessWeek https://t.co/JhmQK9jaMz,31,MentalHealthAwarenessWeek,360205,636,0,0
Real Marsha Wright,61608747,5/12/2017 0:17,"#Depression doesn't mean they're weak!
- 
#stress #mentalhealth #anxiety #suicide #ptsd #mindfulness https://t.co/Sb6WSf2pKL",46,Depression,556706,421179,-0.390625,0.65625
Crooks and Liars,14513611,5/12/2017 3:35,"In the age of Trump, we all need stress management! https://t.co/kUmzXZzgyP",17,None,70267,449,0,0
Joanne Harris,131223120,5/12/2017 16:21,"A very incompetent POTUS
Had trouble in keeping afloatus
When meeting the Press, he showed signs of stress
(Oh, &amp; he lost the popular votus)",56,None,50305,942,-0.018333333,0.525555556
Everytown,250386727,5/11/2017 23:34,Gut wrenching: Photo essay shows the daily struggle of living with gun violence for many in Ferguson and St. Louis https://t.co/AU3P21YISr,38,None,95838,7890,0.25,0.25
Stephanie Ortiz,1649155946,5/11/2017 23:59,"Guys, don't stress over what to get your wife for Mother's Day; she'll make it sound way more thoughtful &amp; generous on Facebook anyway.",28,None,16722,1325,0.433333333,0.466666667
Jasmin Mujanović,161507331,5/11/2017 23:46,Stress being placed on US constitutional govt by this admin is unprecedented. Rule of law cannot long survive this degree of sabotage.,21,None,16746,620,0.275,0.65
Senator Tim Kaine,172858784,5/17/2017 14:00,"In this stress test of our American democracy, I predict the institutions will prove stronger than any individual. https://t.co/6bPdsqbcMS",450,None,544904,746,0,0.2
AcneSkinSite,143014330,5/18/2017 1:45,"Breakouts on your chin = hormonal stress. Make sure to drink plenty of water, get good sleep, and find time each day to unwind and relax.",531,None,834238,6,0.6,0.744444444
What The F*** Facts,352145373,5/17/2017 2:19,Eating bananas is a natural cure to reduce the effects of stress and anxiety.,355,None,5856637,523,0.1,0.4
Lana Parrilla,129400817,5/17/2017 16:30,Found my favorite @GenexaHealth sleep and stress products at @cvspharmacy today! #herestoyourhealth... https://t.co/cr3jcZrVWU,328,herestoyourhealth,753718,721,0.625,1
What The F*** Facts,352145373,5/18/2017 2:40,Stress actually makes you fat.,332,None,5856637,523,0,0.1
Colby,2488576712,5/16/2017 16:03,"Meet new people. Start putting yourself out there, and move on. Don't stress over it, you stopped being friends for... https://t.co/Ku6eVGQPWR",333,None,111134,84,0.136363636,0.454545455
Swami Paramtej,219316125,5/17/2017 2:29,Concepcion Del Uruguay(Argentina)declares #Aol programs of city interest to help people reduce Violence/Stress &amp; in... https://t.co/UjIJVSfGc0,105,Aol,25332,137,0,0
Jasper Stuyven,95913848,5/16/2017 15:16,No stress for me on the TT day so had time for some fun with @KimTiebergyn and @tdwsport. #JaspergoesItaly #Giro100... https://t.co/DhxYCnrZKk,90,JaspergoesItaly,17086,352,0.3,0.2
New Scientist,19658826,5/17/2017 6:06,"""No one becomes smarter under stress.The question really is who gets dumb faster."" https://t.co/734yXWqksF https://t.co/C0gzdzbFK7",135,None,2824477,74,-0.0875,0.35
Slate,15164565,5/17/2017 1:05,Donald Trump is a stress test for democracy and we are failing: https://t.co/5ikukYop0I https://t.co/HWHVMtlzyH,99,None,1735442,594,0,0
AcneSkinSite,143014330,5/16/2017 10:45,"By going to bed a little earlier and fighting stress with exercise, you'll begin to see an improvement in your complexion.",430,None,834238,6,-0.09375,0.5
loren gray,1268086088,5/17/2017 17:08,DONT STRESS you're going to do great :)) it's tough but U CAN DOOO IIITTT https://t.co/4YSXf3e4oQ,150,None,503094,2702,0.303703704,0.861111111
Maris Kreizman,102807848,5/17/2017 0:18,"""So, puppy, what do you want to do with our girls' night in? 
Drink some vodka and stress refresh Twitter?
I was hoping you'd say that!""",115,None,20290,2241,0,0
Slate,15164565,5/16/2017 20:32,Donald Trump is a stress test for democracy and we are failing: https://t.co/xdnsrA1khv https://t.co/EmHaKciZv0,105,None,1735442,594,0,0
Paula White-Cain,27768807,5/17/2017 13:01,Don't let stress &amp; worry consume your day!! #PraiseGod #Worship your way through it!!,140,PraiseGod,519080,33328,0,0
9GAG,16548023,5/10/2017 12:00,Stress is caused by giving a f*ck...,7398,None,9524557,10,0,0
Laura Kuenssberg,61183568,5/16/2017 8:48,"Labour sources stress plans for water nationalisation part of capital spend, so not part of today's costings",61,None,624355,1370,0,0
The Economist,5988062,5/16/2017 2:28,"33 countries face extremely high water stress by 2040, according to the World Resources Institute https://t.co/UG0mDvyzN7",412,None,20657183,159,0.16,0.54
JAY VERSACE,2922268330,5/10/2017 1:48,I'm stressing out and ppl keep putting more stress on me,1718,None,469825,27582,0.5,0.5
A-Tron : TheKingOfLA,25866873,5/10/2017 1:40,"Too young for unecassary stress, I gotta live",1111,None,65707,10004,0.118181818,0.45
The Onion,14075928,5/10/2017 19:22,Constitution Rapidly Ages Another 100 Years From Stress Of Repeated Crises https://t.co/XBZzouCBax https://t.co/UbUZHlNgXT,1137,None,9907768,16,0,0
UberFacts,95023423,5/13/2017 18:17,Some people can wake up at the right time just by anticipating it--their bodies start producing stress hormones one hour before waking.,627,None,13487680,1,0.285714286,0.535714286
David Sirota,14855994,5/14/2017 19:47,The richest country in human history is making deliberate choices to keep its population under this form of stress https://t.co/9cVeeqxakH,682,None,80351,1919,0,0.1
💔,167484753,5/15/2017 18:53,woke up stress free and blessed.,1178,None,430402,56,0.4,0.8
Soulja Boy (Draco),16827333,5/12/2017 18:56,"Don't cry over the past, it's gone. Don't stress about the future, it hasn't arrived. Live in the present and make it count.",635,None,5208848,308,-0.028409091,0.21875
queen quen,1587217921,5/10/2017 0:10,Waking up from my stress induced coma to the aroma of the food that my parents don't cook https://t.co/npny2OxFHu,899,None,145296,273,-0.1,0
Carter Reynolds,363961928,5/12/2017 18:43,"Surround yourself with those who bring out the best in you, not the stress in you",947,None,2907957,5100,1,0.3
Men's Health Mag,25093616,5/16/2017 8:55,Surprise! Your smart phone addiction is ruining your life. https://t.co/RmfJtaEJKH https://t.co/KcQ2eSujtQ,29,None,4198907,1014,0.214285714,0.642857143
Steve Inskeep,115710058,5/9/2017 2:09,"""It shows how the President reacts under stress. It's something you never want the enemy to know. And yet it's all... https://t.co/wLNcdo6t8J",270,None,179346,1950,0,0
Raw Story,16041234,5/9/2017 3:16,Naval War College prof explains how Trump's 'stress' tweets are a roadmap for America's enemies... https://t.co/SK0wMdfAD6,216,None,139890,3049,0,0
edutopia,35415477,5/9/2017 11:32,"A happy, healthy classroom starts with a happy, healthy teacher: https://t.co/uMMIbOyuzI. #edchat https://t.co/ZZ2QWcVogD",424,edchat,920315,69983,0.65,0.75
Joseph Rowntree Fdn.,19834221,5/9/2017 12:42,"What's the relationship between #ukpoverty, stress and mental health? https://t.co/GXBE8gzQDH... https://t.co/Mr7kO2MKTt",77,ukpoverty,143247,73738,-0.1,0.2
The Voice,216444984,5/9/2017 20:02,#VoiceResults stress us out. https://t.co/Phc3GCc4OB,88,VoiceResults,4978466,9678,0,0
AcneSkinSite,143014330,5/9/2017 8:45,Add 3-4 drops of lavender oil to your bath. It not only smells great but help reduce stress. Stress Free = Acne Free!!!,203,None,834238,6,0.4953125,0.8375
National Geographic,34305774,5/9/2017 0:10,These photos explore what wealth means in the 21st century--and how stress and emptiness can come from pursuing it.https://t.co/wGWLAiCnWz,154,None,261906,796,0,0
Scientific American,14647570,5/9/2017 15:43,"Tweaking the gut microbiome may hold promise for fighting stress, anxiety
https://t.co/U9bF4x85SW https://t.co/3raEGmWVGe",113,None,2700457,3877,0,0
Entrepreneur,19407053,5/9/2017 9:05,Stressed Out? 3 Ways to Weed Out Stress From the Workplace https://t.co/YqgPtXDXdQ,106,None,3030139,1442,0,0
ArunVijay,196610668,5/9/2017 6:06,"Happy B'day 2 my stress buster,lucky charm! #ArnavVijay ,Ur innocence &amp; smile hv taught me a lot.I thank God 4 bles... https://t.co/CruZci50HT",117,ArnavVijay,343657,74,0.65,0.55
Salman Khurshid,144470981,5/9/2017 17:31,Sad that sitting HC judge sent to prison for contempt of Supreme Court. Is this tip of an iceberg? Institutions under unprecedented stress?,146,None,22459,616,0.05,0.95
Fly FM,34834349,5/9/2017 13:50,YUP! Who's feeling the stress?? [?] https://t.co/4W8fnYTftZ,91,None,327792,148,0,0
DYLAN EVANS,292417849,5/9/2017 16:37,Don't stress over the irrelevant ,71,None,50998,1974,-0.5,1
Mayo Clinic,14592723,5/9/2017 16:08,"#Meditation: A simple, fast way to reduce #stress https://t.co/iH08KMl3oE https://t.co/6KpyIB3TAk",54,Meditation,1565524,1824,0.1,0.478571429
Buddy Project,1337194476,5/9/2017 23:05,5. Post-Traumatic Stress Disorder https://t.co/CcpGkKYhmX,98,None,131078,28818,0,0
💔,167484753,5/15/2017 18:53,woke up stress free and blessed.,1007,None,430345,56,0.4,0.8
The Economist,5988062,5/16/2017 2:28,"33 countries face extremely high water stress by 2040, according to the World Resources Institute https://t.co/UG0mDvyzN7",386,None,20630381,159,0.16,0.54
AcneSkinSite,143014330,5/16/2017 10:45,"By going to bed a little earlier and fighting stress with exercise, you'll begin to see an improvement in your complexion.",337,None,833944,6,-0.09375,0.5
NHS Choices,10215212,5/15/2017 10:15,"#GCSEs start today. Parents and carers, there are things you can do to help your child beat exam stress. Our tips:... https://t.co/2sV1Y5KVvZ",78,GCSEs,206624,5751,0,0
Colby,2488576712,5/16/2017 16:03,"Meet new people. Start putting yourself out there, and move on. Don't stress over it, you stopped being friends for... https://t.co/Ku6eVGQPWR",216,None,110868,84,0.136363636,0.454545455
What The F*** Facts,352145373,5/15/2017 6:04,Music has been proven to effectively lower stress hormone levels.,218,None,5856694,523,0.6,0.8
