"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1","RT @MathCoachCorner: Live more, complain less.
More smiles, less stress.
Less hate, more blessed.

- David Roads #quote",FALSE,0,NA,2017-06-05 06:17:04,FALSE,NA,"871611812046753792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MelodyNabors",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/3202937630/b39d77d66ae0e2c3e1442214d74e36a6_normal.jpeg"
"2","I don't wanna workkkkk I have no day offs LOL GG even tho they're short shifts the amt of pressure and stress each shift is crazy.. <ed><U+00A0><U+00BD><ed><U+00B8><U+0096><ed><U+00A0><U+00BD><ed><U+00B8><U+0096>",FALSE,0,NA,2017-06-05 06:17:03,FALSE,NA,"871611806539579392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chocoxpandas",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/867042297229320192/AA4BvgV9_normal.jpg"
"3","RT @RodriguezThaGod: I'd be hype as fuck my girl tryna cheer me up, she catchin all kinds of stress strokes too https://t.co/euoYJkDwsQ",FALSE,0,NA,2017-06-05 06:17:02,FALSE,NA,"871611803150819328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Move_Vaughn",280,TRUE,FALSE,NA,NA,"East Baltimore","en","http://pbs.twimg.com/profile_images/868253376445915137/_tM8LJSJ_normal.jpg"
"4","RT @bishnoikuldeep: Spend more time with people who bring out the best in you, not the stress in you. Good morning <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,0,NA,2017-06-05 06:17:02,FALSE,NA,"871611802307764224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amitsha66555924",174,TRUE,FALSE,NA,NA,"Panipat","en","http://pbs.twimg.com/profile_images/855990856133861377/_IGkF2rq_normal.jpg"
"5","RT @TwtLelaki: men aren’t as steady as it seems. bila lelaki stress, we are more eager to take risks. masa tu lah decision making berfungsi.",FALSE,0,NA,2017-06-05 06:17:00,FALSE,NA,"871611793952489473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SenseiOKI",20,TRUE,FALSE,NA,NA,"Kuala Lumpur","en","http://pbs.twimg.com/profile_images/861743730792906752/C7eV9MPY_normal.jpg"
"6","RT @bishnoikuldeep: Spend more time with people who bring out the best in you, not the stress in you. Good morning <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,0,NA,2017-06-05 06:16:55,FALSE,NA,"871611774943903745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sanjays85599155",174,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"7","@beccatilley5 My sister went to the doctor for the same thing this week. They said it could just be stress related… https://t.co/pAX35CF218",FALSE,0,"beccatilley5",2017-06-05 06:16:53,TRUE,"871610904923611138","871611766580445185","31047270","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CatMasterEmily",0,FALSE,FALSE,NA,NA,"Utah, USA","en","http://pbs.twimg.com/profile_images/868595653701550080/GXnM9-Ij_normal.jpg"
"8","RT @ohteenquotes: I love sleep. You forget about pain, problems, stress, everything for a while.",FALSE,0,NA,2017-06-05 06:16:50,FALSE,NA,"871611752332611585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheMishaland",1940,TRUE,FALSE,NA,NA,"France","fr","http://pbs.twimg.com/profile_images/711214683244650496/npIqPuh3_normal.jpg"
"9","RT @csapkota: Large fiscal transfer to local bodies could be an asset or a liability (fiscal stress). Depends on how its managed. https://t…",FALSE,0,NA,2017-06-05 06:16:50,FALSE,NA,"871611751694860289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mnrijal",3,TRUE,FALSE,NA,NA,"Tokyo; Nepal, Kathmandu; Gulmi","en","http://pbs.twimg.com/profile_images/806299729155870720/k-4XLADm_normal.jpg"
"10","I Do Yoga to Relieve Stress, Just Kidding I Drink Wine in Yoga Pants t-shirt / thug life https://t.co/HLTDdihLV3",FALSE,0,NA,2017-06-05 06:16:47,FALSE,NA,"871611740722794496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChandlerLYH",0,FALSE,FALSE,NA,NA,"Cincinnati, OH","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"11","RT @DevonOhara: @ItsKey_70sbaby @docrocktex26 @_Jordan_J_ @Shareblue Whoever is doing that study on Post Trump Traumatic Stress better be w…",FALSE,0,NA,2017-06-05 06:16:47,FALSE,NA,"871611739204231168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","docrocktex26",1,TRUE,FALSE,NA,NA,"Houston, TX","en","http://pbs.twimg.com/profile_images/792431540143697922/VrNOi_FD_normal.jpg"
"12","RT @itzwikipedia: Some people have a ""natural alarm clock"" allowing them to awake when they want. This is actually caused by a natural stre…",FALSE,0,NA,2017-06-05 06:16:46,FALSE,NA,"871611738994724864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ipsjdkharbjai_7",25,TRUE,FALSE,NA,NA,"Haryana, India","en","http://pbs.twimg.com/profile_images/864188528883662848/dgMq2pXH_normal.jpg"
"13","RT @NurseShizuka: If you still haven't been satisfied yet love you can always use me to relieve the rest of your stress~ Let me be your coc…",FALSE,0,NA,2017-06-05 06:16:46,FALSE,NA,"871611738474467328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frong_fc",88,TRUE,FALSE,NA,NA,"<U+0E2D>.<U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E41><U+0E04>, <U+0E08>.<U+0E2A><U+0E23><U+0E30><U+0E1A><U+0E38><U+0E23><U+0E35>","th","http://pbs.twimg.com/profile_images/840180638212808704/yE3frrcA_normal.jpg"
"14","Something to kill the stress. https://t.co/gQD2iqLVoy",FALSE,0,NA,2017-06-05 06:16:39,FALSE,NA,"871611707013054465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NessRami",0,FALSE,FALSE,NA,NA,"Veracruz, Ver.","es","http://pbs.twimg.com/profile_images/861069142203486208/javuFPl-_normal.jpg"
"15","RT @Fact: Dancing has been proven to build confidence and release stress.",FALSE,0,NA,2017-06-05 06:16:36,FALSE,NA,"871611694765801472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GrindLife234",86,TRUE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/716362320650350592/kcKTbh8w_normal.jpg"
"16","RT @uncooIism: tbh i just want a clear mind, a happy heart, to be stress free and relaxed as possible",FALSE,0,NA,2017-06-05 06:16:35,FALSE,NA,"871611690114088960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emidgaf_",744,TRUE,FALSE,NA,NA,"izzti","en","http://pbs.twimg.com/profile_images/868367956014542848/Z2e8A6IP_normal.jpg"
"17","RT @FactSoup: Whatever happens, happens. Don't stress.",FALSE,0,NA,2017-06-05 06:16:34,FALSE,NA,"871611684745392128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OvidioPerezJr1",160,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/845097236304293888/80er7ffL_normal.jpg"
"18","RT @_michelle_munoz: I can not stress this enough https://t.co/EWyLZfjRha",FALSE,0,NA,2017-06-05 06:16:27,FALSE,NA,"871611656127750144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diana_ggonzalez",5,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/854165826747760640/cBL4xCqE_normal.jpg"
"19","No more boring days, no more stress! Just enjoy swimming. #ALDUBirreplaceable https://t.co/gss15S9GLG",FALSE,0,NA,2017-06-05 06:16:25,FALSE,NA,"871611647483191296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leorho1952",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/837707955277475840/ys3K6Enw_normal.jpg"
"20","RT @bishnoikuldeep: Spend more time with people who bring out the best in you, not the stress in you. Good morning <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,0,NA,2017-06-05 06:16:15,FALSE,NA,"871611607922524160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SameerLava",174,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/822705993977053184/7NI7WCaj_normal.jpg"
"21","RT @bishnoikuldeep: Spend more time with people who bring out the best in you, not the stress in you. Good morning <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,0,NA,2017-06-05 06:16:13,FALSE,NA,"871611600469450752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haryanakipukar",174,TRUE,FALSE,NA,NA,"Faridabad","en","http://pbs.twimg.com/profile_images/855990688445583360/J9yqZ-7Q_normal.jpg"
"22","Live more, complain less.
More smiles, less stress.
Less hate, more blessed.

- David Roads #quote",FALSE,1,NA,2017-06-05 06:16:09,FALSE,NA,"871611581590908928",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","DavidSarfde",0,FALSE,FALSE,NA,NA,"Massachusetts","en","http://pbs.twimg.com/profile_images/715857883771047937/L0X20Qha_normal.jpg"
"23","It's not normal for a person to be this stress out",FALSE,0,NA,2017-06-05 06:16:04,FALSE,NA,"871611559629410304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aiman_hisyam",0,FALSE,FALSE,NA,NA,"1997","en","http://pbs.twimg.com/profile_images/636992783497101312/ackZmaXi_normal.jpg"
"24","RT @IffDaFifth: <ed><U+00A0><U+00BD><ed><U+00B7><U+00A3><ed><U+00A0><U+00BD><ed><U+00B7><U+00A3><ed><U+00A0><U+00BD><ed><U+00B7><U+00A3>: Light Skin women have a coating of stress and unread text over thier skin. We call it The Gloss https://t.co/kbJ8bnUWVm",FALSE,0,NA,2017-06-05 06:15:54,FALSE,NA,"871611520332873728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EddieHendriix",1,TRUE,FALSE,NA,NA,"NOLA LA BITCH !","en","http://pbs.twimg.com/profile_images/869639824889851905/xlcw3Wmi_normal.jpg"
"25","RT @xWeedPosts: Smoke weed, not cigarettes",FALSE,0,NA,2017-06-05 06:15:52,FALSE,NA,"871611508492578816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ohne_Stress",144,TRUE,FALSE,NA,NA,"Berlin, Deutschland","de","http://pbs.twimg.com/profile_images/820837780938956801/6Pv0LV5k_normal.jpg"
"26","RT @PapaJackQuote: SCHOOL - full of stress but a lot of fun!",FALSE,0,NA,2017-06-05 06:15:50,FALSE,NA,"871611503304089600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jankristinee_",207,TRUE,FALSE,NA,NA," -- Robert James Reid's <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> ","en","http://pbs.twimg.com/profile_images/869644699622965248/sUm6ZaZZ_normal.jpg"
"27","1 less thing to stress about",FALSE,0,NA,2017-06-05 06:15:48,FALSE,NA,"871611492151341056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessitwasme",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/859411074537226240/sCoHVziL_normal.jpg"
"28","RT @lalon_sander: Finland's basic income experiment is already lowering stress levels — and it's only 4 months old https://t.co/mO3B42LWUQ",FALSE,0,NA,2017-06-05 06:15:47,FALSE,NA,"871611490553532416",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","elfenquetsche",2,TRUE,FALSE,NA,NA,"Leipzig, Sachsen","de","http://pbs.twimg.com/profile_images/1143051932/A_007255_normal.jpg"
"29","// When will Bleu open up about her stress 

Probably never",FALSE,1,NA,2017-06-05 06:15:46,FALSE,NA,"871611484090007552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FemRedMedic",0,FALSE,FALSE,NA,NA,"In the Infirmary","en","http://pbs.twimg.com/profile_images/870022907761524736/0F4zJUal_normal.jpg"
"30","Got My Agent Provocateur cart under a grand... sleeping on final purchases bc stress shopping isn't wise. <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #stayingstrong <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,NA,2017-06-05 06:15:43,FALSE,NA,"871611473256108033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Daisy_Domina",0,FALSE,FALSE,NA,NA,"San Diego, CA","en","http://pbs.twimg.com/profile_images/869952095100719104/0sVLxSFX_normal.jpg"
"31","RT @innocitto: I can't stress enough how important it is to thank God for each day you wake up..<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  Its all thy Grace.. Good morning https:…",FALSE,0,NA,2017-06-05 06:15:43,FALSE,NA,"871611472694185984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TedNderitu",13,TRUE,FALSE,NA,NA,"Nyahururu, Kenya","en","http://pbs.twimg.com/profile_images/867208395698442241/jVwRJMfu_normal.jpg"
"32","Love all these stress spots I'm getting <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",FALSE,0,NA,2017-06-05 06:15:41,FALSE,NA,"871611464100061186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sskying",0,FALSE,FALSE,NA,NA,"Worksop, England","en","http://pbs.twimg.com/profile_images/866043045627797504/9AIPLuFX_normal.jpg"
"33","RT @ClimateCentral: “I want to stress those numbers are probably underestimates” is not a phrase you want to hear about Greenland melt http…",FALSE,0,NA,2017-06-05 06:15:40,FALSE,NA,"871611458106212352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","urbanlifesigns",40,TRUE,FALSE,NA,NA,"San Francisco, North America","en","http://pbs.twimg.com/profile_images/827369629618053123/9poFTAgv_normal.jpg"
"34","RT @ClimateCentral: “I want to stress those numbers are probably underestimates” is not a phrase you want to hear about Greenland melt http…",FALSE,0,NA,2017-06-05 06:15:39,FALSE,NA,"871611454293540864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaninePorter1",40,TRUE,FALSE,NA,NA,"UNITED STATES OF AMERICA","en","http://pbs.twimg.com/profile_images/820768087276294144/CtkRD17X_normal.jpg"
"35","RT @damnitskendrick: life is too damn short to stress over people who don't even deserve to be an issue in ur life",FALSE,0,NA,2017-06-05 06:15:38,FALSE,NA,"871611453349912576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xo_martinezz",1992,TRUE,FALSE,NA,NA,"Dallas, TX","en","http://pbs.twimg.com/profile_images/869329595912396800/8EYUX0yd_normal.jpg"
"36","Anxiety. Stress. Failure. Disappointment. Weakness.",FALSE,1,NA,2017-06-05 06:15:35,FALSE,NA,"871611437138927616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScubaSteve85_",0,FALSE,FALSE,NA,NA,"Strength & Conditioning Coach ","en","http://pbs.twimg.com/profile_images/862847386615296000/bEPCpA-j_normal.jpg"
"37","Never stress over things you can't change. The past is in the past, and it's not worth your attention",FALSE,0,NA,2017-06-05 06:15:34,FALSE,NA,"871611434060439552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bb_nelsonn",0,FALSE,FALSE,NA,NA,"Chicago, IL <U+2708><U+FE0F> Fresno, CA","en","http://pbs.twimg.com/profile_images/871042941434961920/f1axGuJl_normal.jpg"
"38","RT @amipinke: how do i sleep at night? with smooth skin, stress free, carefree, nigga free and with the fan on medium",FALSE,0,NA,2017-06-05 06:15:32,FALSE,NA,"871611427936710656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amyjaanderson6",132,TRUE,FALSE,NA,NA,"New Brighton, MN","en","http://pbs.twimg.com/profile_images/866630274108534784/OtSDjKCL_normal.jpg"
"39","RT @theballerwayne_: open this tweet for a secret message

<U+3164><U+3164><U+3164><U+3164>God got you, don't stress about it!  
<U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164>",FALSE,0,NA,2017-06-05 06:15:32,FALSE,NA,"871611426124812292",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jay_zee14",1041,TRUE,FALSE,NA,NA,"ky","en","http://pbs.twimg.com/profile_images/837871556047024128/bhiU-cWu_normal.jpg"
"40","grindin so my moms don't gotta stress no more",FALSE,0,NA,2017-06-05 06:15:30,FALSE,NA,"871611418235215872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_dr12__",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/838299855919312896/_y2iRQUG_normal.jpg"
"41","Get your #organicfood fix #free fast #recipe DIY https://t.co/Jvrs2orLTN #stress #mondaymotivation",FALSE,0,NA,2017-06-05 06:15:30,FALSE,NA,"871611416331026432",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","PodcastsInfo",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/823260160181305344/AZ-ZqSgv_normal.jpg"
"42","RT @RodriguezThaGod: I'd be hype as fuck my girl tryna cheer me up, she catchin all kinds of stress strokes too https://t.co/euoYJkDwsQ",FALSE,0,NA,2017-06-05 06:15:28,FALSE,NA,"871611407753764864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lil_blackbadazz",280,TRUE,FALSE,NA,NA,"Baltimore, MD","en","http://pbs.twimg.com/profile_images/870044832487657474/WcZrZ_r__normal.jpg"
"43","RT @LSDTribe: You'll find your way. You'll figure it all out. You're growing. You're learning. You'll never know everything. Don't worry. D…",FALSE,0,NA,2017-06-05 06:15:27,FALSE,NA,"871611406264803328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swankbabe_",5270,TRUE,FALSE,NA,NA,"Tampa, FL","en","http://pbs.twimg.com/profile_images/849243858772930560/XvMOo2BD_normal.jpg"
"44","RT @bbykeiry: this summer is gonna be full of HAPPINESS, NO STRESS, so don't come at me W THE OPPOSITE thx",FALSE,0,NA,2017-06-05 06:15:23,FALSE,NA,"871611387079835648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brianna_alanis",50,TRUE,FALSE,NA,NA,"Houston, TX","en","http://pbs.twimg.com/profile_images/871538352805171201/Amd50xm__normal.jpg"
"45","Question: can you die from stress",FALSE,0,NA,2017-06-05 06:15:22,FALSE,NA,"871611386383564800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","serenamng",0,FALSE,FALSE,NA,NA,"PNW","en","http://pbs.twimg.com/profile_images/870126173551869953/3vrsL8_S_normal.jpg"
"46","RT @ifeelglorious: stress on stress on stress",FALSE,0,NA,2017-06-05 06:15:21,FALSE,NA,"871611382470397952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashaaaa96",1010,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/866494937860251648/2fGUnk0A_normal.jpg"
"47","RT @tbhjuststop: When stress is consuming u but you're acting chill https://t.co/AijCNsZEq5",FALSE,0,NA,2017-06-05 06:15:16,FALSE,NA,"871611357552148480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Millie_Elsdon",1553,TRUE,FALSE,NA,NA,"Cheltenham","en","http://pbs.twimg.com/profile_images/857174944266039296/TzeKVzt8_normal.jpg"
"48","RT @MissMarisRacal: Editing videos has become my new stress reliever and hobby. <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-06-05 06:15:13,FALSE,NA,"871611345866604544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_kristine024_",228,TRUE,FALSE,NA,NA,"MARIS | KATHNIEL | HASHTAGS","en","http://pbs.twimg.com/profile_images/868775900740861954/eAPRBJDG_normal.jpg"
"49","RT @JuwanJudge: Be your mans stress reliever, not stress .",FALSE,0,NA,2017-06-05 06:15:12,FALSE,NA,"871611342016225280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuwanJudge",4,TRUE,FALSE,NA,NA,"251<U+2708><U+FE0F>214<U+2708><U+FE0F>903","en","http://pbs.twimg.com/profile_images/871493819648299008/GM4bHjek_normal.jpg"
"50","RT @ktha_g: i'm glad i don't worry and stress over lil shit",FALSE,0,NA,2017-06-05 06:15:12,FALSE,NA,"871611341408174082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_alexisodaniel_",373,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/862342372650348544/cMGYzItG_normal.jpg"
"51","I added a video to a @YouTube playlist https://t.co/IQJoNLUkXr Emotions Stress and Rate of Telomere Shortening: Are Our Cells",FALSE,0,NA,2017-06-05 06:15:11,FALSE,NA,"871611336693829632",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","falconteachings",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/828742946308526080/H2cwwDAa_normal.jpg"
"52","RT @LustyPsyflower: ""Let us take care of your stress~...Just relax~...."" https://t.co/fEsk3xfFXJ",FALSE,0,NA,2017-06-05 06:15:09,FALSE,NA,"871611329592705024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","succsplosion",7,TRUE,FALSE,NA,NA,"Luna Nova Academy","en","http://pbs.twimg.com/profile_images/842710317616394240/9JCo7zYG_normal.jpg"
"53","RT @FaZe_Rain: Why do we stress about our futures when we're the ones creating it. How about we just create that amazing life we want for o…",FALSE,0,NA,2017-06-05 06:15:08,FALSE,NA,"871611326346481664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HowderMatthew",3146,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/737021500121882624/entXRtEK_normal.jpg"
"54","How does meditation affect stress levels? #Health #Fitness #meditationeffect #stress https://t.co/IsCxtq1rND",FALSE,0,NA,2017-06-05 06:15:08,FALSE,NA,"871611326262628352",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MickyLordd",0,FALSE,FALSE,NA,NA,"Central Coast, New South Wales","en-gb","http://pbs.twimg.com/profile_images/639624184973279232/AUfu9iwH_normal.jpg"
"55","RT @IAMFMII: Can't stress over the things that aren't in your control <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>",FALSE,0,NA,2017-06-05 06:15:07,FALSE,NA,"871611322953211904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","megz_wayy",12,TRUE,FALSE,NA,NA,"Thx & Gig 'Em","en","http://pbs.twimg.com/profile_images/871476295611236352/zJs4fEvF_normal.jpg"
"56","What are the best ways to handle stress and stressful situations? https://t.co/R8G6XJkAh6",FALSE,0,NA,2017-06-05 06:15:04,FALSE,NA,"871611310064226304",NA,"<a href=""http://www.quora.com/"" rel=""nofollow"">Quora</a>","nkinhluan",0,FALSE,FALSE,NA,NA,"Singapore","en","http://pbs.twimg.com/profile_images/812496713436905472/alvAu7Mz_normal.jpg"
"57","Do fidget spinners actually help reduce stress &amp; anxiety?",FALSE,0,NA,2017-06-05 06:15:01,FALSE,NA,"871611296659230720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ysfmafa",0,FALSE,FALSE,NA,NA,"United Kingdom","en","http://pbs.twimg.com/profile_images/856105413200269316/jZwiIvCV_normal.jpg"
"58","RT @ProfCaryCooper: Can tech help manage the stress in the workplace? #stress mgt https://t.co/TJDTiT8QYO",FALSE,0,NA,2017-06-05 06:15:01,FALSE,NA,"871611296034295808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thestressguru",2,TRUE,FALSE,NA,NA,"London","en","http://pbs.twimg.com/profile_images/462275994213044224/ynu4UYud_normal.jpeg"
"59","A Reduced Stress Level Can Be A Real Attitude Adjuster - https://t.co/Fn2fTKy5Ua",FALSE,0,NA,2017-06-05 06:15:01,FALSE,NA,"871611295824584705",NA,"<a href=""http://www.DynamicTweets.com"" rel=""nofollow"">Dynamic Tweets</a>","ebooksolutions",0,FALSE,FALSE,NA,NA,"NH, USA","en","http://pbs.twimg.com/profile_images/378800000410154375/2b783094acc269bc95459c5aa2ad9e98_normal.jpeg"
"60","RT @akemarash: now i know the stress level . tax and audit are killing me :(",FALSE,0,NA,2017-06-05 06:15:00,FALSE,NA,"871611291617579008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myzaamran_",1,TRUE,FALSE,NA,NA,"nowhere","en","http://pbs.twimg.com/profile_images/869345424850563072/ZSOaS5lB_normal.jpg"
"61","RT @ohteenquotes: I love sleep. You forget about pain, problems, stress, everything for a while.",FALSE,0,NA,2017-06-05 06:14:59,FALSE,NA,"871611290204028928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oohdiaho",1940,TRUE,FALSE,NA,NA,"BSD,Tangerang Selatan","en","http://pbs.twimg.com/profile_images/862213162497589248/YqOABQab_normal.jpg"
"62","<ed><U+00A0><U+00BD><ed><U+00B7><U+00A3><ed><U+00A0><U+00BD><ed><U+00B7><U+00A3><ed><U+00A0><U+00BD><ed><U+00B7><U+00A3>: Light Skin women have a coating of stress and unread text over thier skin. We call it The Gloss https://t.co/kbJ8bnUWVm",FALSE,0,NA,2017-06-05 06:14:59,FALSE,NA,"871611288220291074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IffDaFifth",1,FALSE,FALSE,NA,NA,"Lost In The Sauce ","en","http://pbs.twimg.com/profile_images/870626724815482883/Y-XDhDCm_normal.jpg"
"63","RT @amipinke: how do i sleep at night? with smooth skin, stress free, carefree, nigga free and with the fan on medium",FALSE,0,NA,2017-06-05 06:14:59,FALSE,NA,"871611286630440961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IleanaLemos",132,TRUE,FALSE,NA,NA,"San Diego, CA","en","http://pbs.twimg.com/profile_images/869798798213566464/MVGsNOef_normal.jpg"
